id,nft_rank,rarity score,img_url,is_one_of_one,base_color,spots,tire_color,window_color,tip_color,lights_color,door_color,wheel_color,background,trait_count
2026,5075,63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2026,No,Rotten,Single Spot,Green,None,Green,None,Purple,None,Jungle,4
9512,5076,63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9512,No,Yellow,Single Spot,White,Black,Blue,None,Red,Blue,Sunset,6
9263,5077,62.99,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9263,No,Rotten,Single Spot,None,None,None,Red,Black,Cyan,Night,4
3019,5078,62.98,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3019,No,Yellow,None,None,Blue,Blue,Red,Purple,None,Night,4
5293,5079,62.98,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5293,No,Yellow,Single Spot,Green,None,Cyan,None,Green,Red,Jungle,5
4035,5080,62.98,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4035,No,Yellow,Big Spot,Blue,Black,Blue,Yellow,Black,Black,Fall,7
9167,5081,62.96,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9167,No,Rotten,None,Red,Green,None,Yellow,Green,Green,Fall,5
1700,5082,62.96,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1700,No,Yellow,None,None,Blue,Cyan,Red,Purple,Black,Jungle,5
9223,5083,62.96,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9223,No,Yellow,Single Spot,None,Purple,Red,Red,Cyan,Black,Jungle,6
4351,5084,62.95,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4351,No,Yellow,Single Spot,White,Red,Green,Blue,None,Red,Jungle,6
2068,5085,62.95,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2068,No,Green,Single Spot,None,Red,Red,Yellow,Black,Black,Jungle,6
8399,5086,62.94,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8399,No,Yellow,None,None,Green,None,Cyan,Red,Red,Fall,4
4528,5087,62.94,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4528,No,Rotten,Two Spots,None,Black,Orange,Red,Purple,Blue,Fall,6
7231,5088,62.94,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7231,No,Green,Two Spots,None,None,Cyan,None,Blue,Black,Jungle,4
716,5089,62.94,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/716,No,Yellow,Big Spot,None,None,Red,Orange,Black,Cyan,Jungle,5
5746,5090,62.93,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5746,No,Rotten,None,Green,Green,Green,Blue,Blue,Black,Jungle,6
1363,5091,62.93,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1363,No,Green,Three Spots,White,Black,Green,Orange,None,Black,Sunset,6
8094,5092,62.92,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8094,No,Yellow,Big Spot,White,Black,Green,Yellow,Black,Green,Night,7
8931,5093,62.92,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8931,No,Rotten,Big Spot,None,Blue,Green,Green,Black,Black,Fall,6
545,5094,62.91,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/545,No,Yellow,None,White,None,None,Yellow,Cyan,Cyan,Night,4
6718,5095,62.9,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6718,No,Rotten,Single Spot,White,Black,Red,Red,Green,Red,Jungle,7
2683,5096,62.9,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2683,No,Rotten,None,None,Purple,Orange,Orange,Black,Black,Jungle,5
8012,5097,62.9,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8012,No,Yellow,None,None,Green,Red,None,Red,Blue,Night,4
845,5098,62.89,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/845,No,Yellow,Single Spot,Green,Black,Orange,Yellow,Cyan,Black,Jungle,7
3512,5099,62.89,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3512,No,Yellow,Two Spots,None,Blue,Blue,Yellow,Red,Blue,Fall,6
3390,5100,62.88,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3390,No,Yellow,None,Blue,Red,Green,Yellow,Black,Blue,Sunset,6
959,5101,62.88,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/959,No,Rotten,None,None,None,Cyan,Cyan,Black,Black,Fall,4
5245,5102,62.88,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5245,No,Yellow,None,Green,None,None,Blue,Blue,None,Sunset,3
9179,5103,62.88,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9179,No,Yellow,Small Spots,Green,Black,Red,Orange,None,Blue,Fall,6
8636,5104,62.88,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8636,No,Yellow,None,Blue,Blue,None,None,Blue,Cyan,Fall,4
1222,5105,62.88,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1222,No,Yellow,Single Spot,Blue,Green,Green,Orange,Green,Blue,Jungle,7
7758,5106,62.87,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7758,No,Yellow,Two Spots,Red,None,Purple,None,Green,Black,Night,5
4266,5107,62.87,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4266,No,Yellow,None,None,None,Orange,Green,Blue,None,Sunset,3
275,5108,62.86,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/275,No,Yellow,Two Spots,White,Blue,Blue,Orange,Blue,Black,Fall,7
9356,5109,62.86,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9356,No,Yellow,None,Blue,None,None,Yellow,None,Cyan,Fall,3
5121,5110,62.85,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5121,No,Yellow,Big Spot,None,None,Green,Blue,None,None,Sunset,3
1382,5111,62.85,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1382,No,Yellow,Two Spots,Red,Black,None,Cyan,Cyan,Black,Night,6
6673,5112,62.84,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6673,No,Yellow,Single Spot,None,Blue,Purple,Red,Purple,Blue,Night,6
2999,5113,62.84,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2999,No,Green,Three Spots,None,Blue,None,None,Purple,Blue,Jungle,4
8803,5114,62.84,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8803,No,Yellow,Big Spot,None,Purple,Red,None,None,Green,Jungle,4
5509,5115,62.84,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5509,No,Yellow,Single Spot,None,Red,Orange,Orange,None,None,Jungle,4
6292,5116,62.83,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6292,No,Rotten,Single Spot,Cyan,Black,Green,Yellow,None,Green,Sunset,6
5145,5117,62.83,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5145,No,Yellow,None,White,Red,None,Green,Green,Blue,Jungle,5
376,5118,62.83,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/376,No,Yellow,Two Spots,Cyan,Blue,Orange,Yellow,None,Red,Sunset,6
4015,5119,62.83,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4015,No,Green,Two Spots,None,Black,None,Yellow,None,Cyan,Night,4
7185,5120,62.82,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7185,No,Yellow,Three Spots,Red,Green,None,Yellow,Cyan,Black,Jungle,6
6321,5121,62.82,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6321,No,Rotten,Single Spot,White,Black,None,Yellow,Blue,Cyan,Night,6
91,5122,62.81,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/91,No,Yellow,Two Spots,None,Red,None,None,Cyan,Blue,Fall,4
8986,5123,62.8,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8986,No,Yellow,None,None,Purple,None,Red,Purple,Blue,Fall,4
5880,5124,62.79,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5880,No,Green,None,Blue,None,None,Yellow,Green,None,Jungle,3
2428,5125,62.79,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2428,No,Yellow,Two Spots,None,None,Cyan,Yellow,None,None,Sunset,3
2039,5126,62.78,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2039,No,Yellow,Single Spot,None,Red,Red,Orange,None,None,Sunset,4
7783,5127,62.77,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7783,No,Yellow,Two Spots,White,Green,None,Cyan,None,Yellow,Sunset,5
320,5128,62.77,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/320,No,Green,Single Spot,Blue,None,Red,Red,Green,Red,Jungle,6
4968,5129,62.77,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4968,No,Yellow,None,White,Black,None,Green,None,Red,Snow,4
4757,5130,62.77,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4757,No,Yellow,None,Cyan,Black,None,Blue,Purple,Black,Fall,5
7281,5131,62.77,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7281,No,Yellow,Small Spots,None,None,Purple,Yellow,Cyan,Blue,Fall,5
4551,5132,62.76,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4551,No,Yellow,Two Spots,Cyan,Green,Green,Blue,None,Blue,Jungle,6
1522,5133,62.76,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1522,No,Yellow,Two Spots,Red,None,Green,Orange,Cyan,None,Jungle,5
3943,5134,62.76,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3943,No,Yellow,None,Green,Black,Green,Cyan,Cyan,Black,Night,6
7046,5135,62.75,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7046,No,Yellow,None,White,Black,Green,Cyan,Red,Red,Jungle,6
5001,5136,62.75,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5001,No,Yellow,Small Spots,Blue,None,Green,Orange,Black,Red,Fall,6
8494,5137,62.75,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8494,No,Yellow,None,Red,Blue,Blue,Orange,Black,Red,Fall,6
8,5138,62.74,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8,No,Yellow,None,None,Black,Cyan,None,Purple,Red,Fall,4
4332,5139,62.74,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4332,No,Yellow,Small Spots,Green,Black,Purple,Yellow,None,None,Jungle,5
5397,5140,62.73,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5397,No,Yellow,None,None,Purple,Orange,Red,None,Red,Sunset,4
6003,5141,62.73,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6003,No,Yellow,Big Spot,Green,Blue,None,Red,Green,Black,Fall,6
9362,5142,62.73,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9362,No,Green,None,None,Purple,None,Yellow,None,Black,Jungle,3
8894,5143,62.73,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8894,No,Yellow,Three Spots,None,Green,Purple,None,Green,None,Jungle,4
1768,5144,62.73,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1768,No,Yellow,Big Spot,White,Black,None,Yellow,Red,Green,Jungle,6
7452,5145,62.72,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7452,No,Yellow,None,Green,Green,None,Red,None,None,Sunset,3
4762,5146,62.72,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4762,No,Yellow,Single Spot,None,None,Red,Red,Red,Green,Sunset,5
4161,5147,62.71,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4161,No,Rotten,None,None,None,None,Cyan,Green,Green,Sunset,3
1012,5148,62.71,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1012,No,Yellow,Big Spot,Cyan,None,None,None,None,Blue,Jungle,3
1775,5149,62.7,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1775,No,Yellow,Big Spot,White,Black,Green,Red,Black,Blue,Sunset,7
4900,5150,62.7,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4900,No,Green,Three Spots,None,Black,Orange,Red,Black,Blue,Jungle,6
2192,5151,62.7,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2192,No,Yellow,Single Spot,Red,Red,None,None,None,Black,Fall,4
9373,5152,62.7,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9373,No,Yellow,Two Spots,None,Green,Cyan,Cyan,Black,Red,Jungle,6
3741,5153,62.68,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3741,No,Yellow,None,None,Green,Red,Blue,Purple,Green,Night,5
3821,5154,62.68,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3821,No,Yellow,Two Spots,White,None,None,None,None,Cyan,Fall,3
5067,5155,62.68,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5067,No,Yellow,Big Spot,None,None,Red,Red,Cyan,None,Sunset,4
9296,5156,62.67,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9296,No,Yellow,Single Spot,White,Red,None,Orange,Blue,Red,Fall,6
269,5157,62.66,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/269,No,Yellow,Small Spots,None,Black,Green,Yellow,Cyan,Green,Sunset,6
221,5158,62.66,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/221,No,Yellow,Small Spots,None,Green,None,Green,Green,Green,Jungle,5
1886,5159,62.65,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1886,No,Yellow,Two Spots,White,Black,Red,Orange,Purple,Red,Jungle,7
1513,5160,62.65,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1513,No,Yellow,Two Spots,Red,Green,None,Red,Green,None,Fall,5
5929,5161,62.65,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5929,No,Yellow,Big Spot,None,None,Green,Yellow,Red,Red,Fall,5
639,5162,62.65,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/639,No,Yellow,None,None,Blue,None,Orange,Cyan,None,Night,3
5331,5163,62.65,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5331,No,Yellow,None,Red,Red,None,Yellow,None,Blue,Sunset,4
2639,5164,62.65,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2639,No,Yellow,Three Spots,Green,Black,None,None,None,None,Sunset,3
7502,5165,62.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7502,No,Yellow,None,Blue,Black,None,Green,None,Yellow,Fall,4
6260,5166,62.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6260,No,Yellow,Two Spots,Green,Purple,Blue,None,None,Black,Jungle,5
1079,5167,62.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1079,No,Green,Single Spot,None,Blue,Green,Orange,Green,None,Sunset,5
6352,5168,62.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6352,No,Yellow,Big Spot,White,Green,Orange,Yellow,Blue,None,Sunset,6
4032,5169,62.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4032,No,Yellow,None,None,Blue,None,Yellow,None,Red,Snow,3
4207,5170,62.62,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4207,No,Yellow,Single Spot,None,None,Green,None,None,Black,Snow,3
2465,5171,62.62,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2465,No,Yellow,Three Spots,Green,None,Orange,Red,Black,Red,Jungle,6
1755,5172,62.62,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1755,No,Yellow,Single Spot,None,Black,Blue,Blue,Purple,Green,Night,6
4844,5173,62.61,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4844,No,Yellow,None,Orange,None,Blue,None,Black,Green,Jungle,4
8435,5174,62.61,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8435,No,Yellow,Two Spots,None,Green,None,Orange,Black,Red,Snow,5
2340,5175,62.61,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2340,No,Yellow,Three Spots,Red,Green,Red,Yellow,None,Black,Night,6
2924,5176,62.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2924,No,Yellow,Big Spot,None,None,None,Yellow,Cyan,None,Night,3
4516,5177,62.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4516,No,Yellow,Single Spot,White,None,Red,None,None,Green,Snow,4
2476,5178,62.59,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2476,No,Yellow,None,Cyan,Black,Blue,Green,None,Blue,Fall,5
9014,5179,62.59,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9014,No,Yellow,Big Spot,Green,Green,Green,None,Black,Green,Jungle,6
5759,5180,62.59,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5759,No,Yellow,Two Spots,Red,Purple,None,None,Black,Black,Sunset,5
4108,5181,62.59,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4108,No,Yellow,None,Green,None,None,Green,Black,None,Sunset,3
8068,5182,62.58,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8068,No,Yellow,None,None,Purple,Green,None,None,Green,Jungle,3
4224,5183,62.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4224,No,Yellow,Two Spots,Red,None,None,Yellow,Green,Yellow,Jungle,5
7361,5184,62.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7361,No,Yellow,Two Spots,Orange,None,None,Orange,Blue,Red,Night,5
8945,5185,62.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8945,No,Yellow,None,Red,Black,Green,Yellow,None,Yellow,Fall,5
9137,5186,62.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9137,No,Yellow,Big Spot,None,Black,Green,Cyan,Green,Green,Night,6
7864,5187,62.55,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7864,No,Yellow,Single Spot,Blue,Green,None,Yellow,Red,Green,Jungle,6
9294,5188,62.55,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9294,No,Green,None,None,None,None,Red,Green,Green,Jungle,3
661,5189,62.55,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/661,No,Rotten,None,White,Green,Red,Green,Blue,Blue,Sunset,6
198,5190,62.55,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/198,No,Yellow,None,None,Blue,Cyan,Red,Cyan,Black,Jungle,5
3813,5191,62.54,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3813,No,Yellow,Three Spots,None,Red,None,Blue,None,Blue,Jungle,4
1320,5192,62.54,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1320,No,Yellow,None,None,Green,Purple,Red,Purple,None,Jungle,4
1438,5193,62.53,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1438,No,Yellow,None,None,Black,Red,Orange,Green,Black,Snow,5
1144,5194,62.52,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1144,No,Rotten,None,Red,Black,Red,Green,Blue,Black,Jungle,6
7905,5195,62.52,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7905,No,Rotten,Single Spot,None,Red,Blue,Yellow,Black,Blue,Jungle,6
9068,5196,62.52,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9068,No,Yellow,None,Red,Black,None,Orange,Black,Cyan,Jungle,5
66,5197,62.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/66,No,Green,Single Spot,None,Green,Green,Green,None,Green,Fall,5
7663,5198,62.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7663,No,Yellow,Two Spots,Green,Black,Red,Yellow,Green,Red,Fall,7
7344,5199,62.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7344,No,Yellow,None,White,Green,Purple,Cyan,Green,Blue,Fall,6
5142,5200,62.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5142,No,Yellow,Big Spot,None,Blue,None,None,Red,Black,Fall,4
7928,5201,62.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7928,No,Yellow,Small Spots,White,None,Red,Cyan,Blue,Green,Jungle,6
7915,5202,62.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7915,No,Rotten,Two Spots,Cyan,Blue,None,Orange,None,Blue,Fall,5
8665,5203,62.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8665,No,Yellow,Two Spots,Red,None,None,Green,Green,None,Fall,4
4056,5204,62.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4056,No,Yellow,None,None,Black,Purple,Blue,None,Yellow,Jungle,4
41,5205,62.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/41,No,Yellow,Three Spots,None,Black,None,Yellow,Purple,Cyan,Jungle,5
2736,5206,62.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2736,No,Yellow,None,White,Red,Green,Orange,Black,Red,Jungle,6
3211,5207,62.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3211,No,Yellow,Big Spot,White,None,None,None,Black,Yellow,Sunset,4
5595,5208,62.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5595,No,Yellow,Single Spot,None,Purple,None,Orange,Purple,Red,Fall,5
1710,5209,62.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1710,No,Yellow,Single Spot,Blue,None,Blue,Green,Cyan,Red,Jungle,6
8187,5210,62.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8187,No,Yellow,None,White,None,Purple,Green,Green,None,Fall,4
8745,5211,62.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8745,No,Yellow,Single Spot,None,Purple,None,Red,Purple,Black,Night,5
7214,5212,62.47,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7214,No,Yellow,Single Spot,White,Blue,Cyan,Cyan,None,Blue,Fall,6
3080,5213,62.47,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3080,No,Rotten,Single Spot,None,Red,Green,None,Green,Black,Jungle,5
2777,5214,62.47,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2777,No,Yellow,Big Spot,None,Black,Orange,Yellow,None,Yellow,Fall,5
5510,5215,62.46,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5510,No,Yellow,Two Spots,White,Black,Orange,Yellow,Purple,Black,Sunset,7
7604,5216,62.46,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7604,No,Green,Small Spots,None,Black,Blue,Yellow,None,Black,Night,5
7751,5217,62.45,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7751,No,Yellow,None,None,Green,None,Cyan,Green,Cyan,Jungle,4
750,5218,62.45,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/750,No,Rotten,None,Red,None,Green,Blue,Black,Green,Jungle,5
3629,5219,62.45,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3629,No,Yellow,Single Spot,Blue,None,None,Green,Black,Yellow,Fall,5
5775,5220,62.44,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5775,No,Yellow,None,Red,Black,Purple,Red,Black,Black,Night,6
