image,id,nft_rank,rarity_score,img_url,is_one_of_one,color,face,head,clothes,hands,feet,background,trait_count,color,face,head,clothes,hands,feet,background,trait_count
,5810,3605,57.20,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5810,No,Grey,Fearless,Coconut,Robe,Boots,Bandages,Red,4,3.6,3.1,15.6,13.6425648,5.3,7.6,4.3,4.0
,5811,2761,65.72,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5811,No,Red,Bored,Mohawk,Diaper,Bandages,Bracelets,Blue,4,4.7,6.6,7.1,5.042864347,7.4,24.8,6.0,4.0
,5812,5566,48.44,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5812,No,Grey,Laughing,Mohawk,Jeans,None,Big Hands,Grey,3,3.6,6.0,7.1,4.894762604,4.0,16.3,4.2,2.4
,5813,9831,35.25,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5813,No,Grey,Fearless,Mohawk,Red Shorts,Boots,None,Red,3,3.6,3.1,7.1,6.430868167,5.3,3.1,4.3,2.4
,5814,8314,41.15,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5814,No,Brown,Angry,Warpaint,None,Bandages,None,Blue,2,3.8,5.1,7.7,4.27167877,7.4,3.1,6.0,3.8
,5815,2973,63.04,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5815,No,Blue,Amazed,Red Mask,None,Claws,None,Blue,2,20.5,7.8,9.7,4.27167877,7.9,3.1,6.0,3.8
,5816,478,149.33,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5816,No,Pink,Bored,Warpaint,Champion Belt,Boots,Boxing Gloves,Grey,4,43.7,6.6,7.7,70.92198582,5.3,6.9,4.2,4.0
,5817,2044,78.42,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5817,No,Grey,Amazed,Coconut,Kimono,Socks,Bandages,Grey,4,3.6,7.8,15.6,28.08988764,7.5,7.6,4.2,4.0
,5818,4650,51.61,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5818,No,Red,Bored,None,Wrestling Trunks,Bandages,Bandages,Yellow,3,4.7,6.6,2.8,11.80637544,7.4,7.6,8.2,2.4
,5819,6082,46.99,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5819,No,Grey,Laughing,Blue Mask,Red Shorts,None,Black Gloves,Yellow,3,3.6,6.0,9.5,6.430868167,4.0,6.9,8.2,2.4
,5820,7510,43.35,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5820,No,Grey,Bored,Warpaint,Diaper,Boots,Boxing Gloves,Grey,4,3.6,6.6,7.7,5.042864347,5.3,6.9,4.2,4.0
,5821,878,123.23,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5821,No,Green,Angry,Band-Aid,Red Shorts,Rollers,None,Grey,3,6.4,5.1,10.9,6.430868167,84.7,3.1,4.2,2.4
,5822,3424,58.65,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5822,No,Blue,Amazed,Blue Mask,Diaper,None,None,Green,2,20.5,7.8,9.5,5.042864347,4.0,3.1,5.0,3.8
,5823,6840,45.11,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5823,No,Red,Angry,Mohawk,Jeans,Bandages,Bandages,Red,4,4.7,5.1,7.1,4.894762604,7.4,7.6,4.3,4.0
,5824,7468,43.48,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5824,No,Brown,Fearless,Warpaint,Diaper,Claws,Black Gloves,Green,4,3.8,3.1,7.7,5.042864347,7.9,6.9,5.0,4.0
,5825,9742,35.96,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5825,No,Grey,Angry,None,None,Boots,Boxing Gloves,Grey,2,3.6,5.1,2.8,4.27167877,5.3,6.9,4.2,3.8
,5826,4379,52.80,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5826,No,Green,Amazed,Mohawk,Jeans,Bandages,Claws,Red,4,6.4,7.8,7.1,4.894762604,7.4,11.0,4.3,4.0
,5827,920,121.77,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5827,No,Yellow,Amazed,Red Mask,Jeans,Boots,None,Blue,3,82.6,7.8,9.7,4.894762604,5.3,3.1,6.0,2.4
,5828,3966,54.99,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5828,No,Blue,Fearless,None,Diaper,Boots,Bandages,Yellow,3,20.5,3.1,2.8,5.042864347,5.3,7.6,8.2,2.4
,5829,6522,45.90,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5829,No,Green,Fearless,Mohawk,None,Socks,Claws,Grey,3,6.4,3.1,7.1,4.27167877,7.5,11.0,4.2,2.4
,5830,7173,44.28,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5830,No,Green,Angry,Blue Mask,Diaper,None,Boxing Gloves,Green,3,6.4,5.1,9.5,5.042864347,4.0,6.9,5.0,2.4
,5831,8372,41.00,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5831,No,Grey,Amazed,None,Red Shorts,None,Bandages,Green,2,3.6,7.8,2.8,6.430868167,4.0,7.6,5.0,3.8
,5832,5044,50.07,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5832,No,Red,Fearless,None,Robe,Bandages,Claws,Green,3,4.7,3.1,2.8,13.6425648,7.4,11.0,5.0,2.4
,5833,6548,45.83,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5833,No,Red,Fearless,None,Robe,Claws,Boxing Gloves,Red,3,4.7,3.1,2.8,13.6425648,7.9,6.9,4.3,2.4
,5834,4320,53.00,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5834,No,Grey,Angry,Band-Aid,Wrestling Trunks,None,Claws,Grey,3,3.6,5.1,10.9,11.80637544,4.0,11.0,4.2,2.4
,5835,5442,48.83,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5835,No,Green,Angry,Warpaint,Red Shorts,Bandages,Bandages,Grey,4,6.4,5.1,7.7,6.430868167,7.4,7.6,4.2,4.0
,5836,8993,39.19,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5836,No,Brown,Bored,None,None,Boots,Bandages,Green,2,3.8,6.6,2.8,4.27167877,5.3,7.6,5.0,3.8
,5837,6080,47.00,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5837,No,Grey,Fearless,Coconut,Red Shorts,None,Bandages,Grey,3,3.6,3.1,15.6,6.430868167,4.0,7.6,4.2,2.4
,5838,4294,53.15,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5838,No,Red,Laughing,Blue Mask,Wrestling Trunks,Socks,None,Yellow,3,4.7,6.0,9.5,11.80637544,7.5,3.1,8.2,2.4
,5839,3428,58.62,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5839,No,Green,Bored,Band-Aid,Jeans,Boots,Big Hands,Grey,4,6.4,6.6,10.9,4.894762604,5.3,16.3,4.2,4.0
,5840,8052,41.89,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5840,No,Grey,Angry,Band-Aid,Red Shorts,None,None,Green,2,3.6,5.1,10.9,6.430868167,4.0,3.1,5.0,3.8
,5841,9955,33.63,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5841,No,Brown,Fearless,None,Jeans,Claws,None,Grey,2,3.8,3.1,2.8,4.894762604,7.9,3.1,4.2,3.8
,5842,4962,50.36,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5842,No,Grey,Amazed,Coconut,None,Claws,None,Red,2,3.6,7.8,15.6,4.27167877,7.9,3.1,4.3,3.8
,5843,2861,64.42,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5843,No,Grey,Laughing,None,Red Shorts,Anklet,Black Gloves,Yellow,3,3.6,6.0,2.8,6.430868167,28.1,6.9,8.2,2.4
,5844,5896,47.53,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5844,No,Grey,Angry,Red Mask,Red Shorts,Socks,Black Gloves,Red,4,3.6,5.1,9.7,6.430868167,7.5,6.9,4.3,4.0
,5845,5408,48.93,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5845,No,Red,Bored,None,Red Shorts,None,None,Green,1,4.7,6.6,2.8,6.430868167,4.0,3.1,5.0,16.2
,5846,602,136.73,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5846,No,Blue,Bored,Warpaint,None,Rollers,None,Blue,2,20.5,6.6,7.7,4.27167877,84.7,3.1,6.0,3.8
,5847,8433,40.85,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5847,No,Brown,Angry,None,Jeans,Sneakers,None,Red,2,3.8,5.1,2.8,4.894762604,13.1,3.1,4.3,3.8
,5848,6586,45.75,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5848,No,Grey,Laughing,None,Robe,None,Bandages,Red,2,3.6,6.0,2.8,13.6425648,4.0,7.6,4.3,3.8
,5849,6692,45.50,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5849,No,Red,Laughing,Mohawk,None,Boots,Bandages,Yellow,3,4.7,6.0,7.1,4.27167877,5.3,7.6,8.2,2.4
,5850,8841,39.65,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5850,No,Grey,Bored,Blue Mask,Jeans,Boots,None,Red,3,3.6,6.6,9.5,4.894762604,5.3,3.1,4.3,2.4
,5851,1425,101.27,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5851,No,Brown,Fearless,None,Champion Belt,Boots,Black Gloves,Blue,3,3.8,3.1,2.8,70.92198582,5.3,6.9,6.0,2.4
,5852,7399,43.69,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5852,No,Red,Bored,Mohawk,None,Bandages,Boxing Gloves,Red,3,4.7,6.6,7.1,4.27167877,7.4,6.9,4.3,2.4
,5853,6304,46.42,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5853,No,Grey,Bored,None,Diaper,None,None,Green,1,3.6,6.6,2.8,5.042864347,4.0,3.1,5.0,16.2
,5854,9751,35.88,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5854,No,Brown,Fearless,None,Diaper,Socks,Boxing Gloves,Red,3,3.8,3.1,2.8,5.042864347,7.5,6.9,4.3,2.4
,5855,8560,40.47,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5855,No,Grey,Bored,Blue Mask,Diaper,Boots,None,Green,3,3.6,6.6,9.5,5.042864347,5.3,3.1,5.0,2.4
,5856,5422,48.89,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5856,No,Brown,Laughing,Band-Aid,Diaper,Claws,Black Gloves,Red,4,3.8,6.0,10.9,5.042864347,7.9,6.9,4.3,4.0
,5857,3941,55.13,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5857,No,Brown,Angry,Band-Aid,Red Shorts,Sneakers,Bandages,Grey,4,3.8,5.1,10.9,6.430868167,13.1,7.6,4.2,4.0
,5858,6513,45.92,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5858,No,Brown,Bored,Coconut,Jeans,Boots,None,Grey,3,3.8,6.6,15.6,4.894762604,5.3,3.1,4.2,2.4
,5859,4591,51.89,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5859,No,Brown,Fearless,Blue Mask,Jeans,Bandages,Claws,Yellow,4,3.8,3.1,9.5,4.894762604,7.4,11.0,8.2,4.0
,5860,929,121.34,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5860,No,Green,Amazed,Blue Mask,Champion Belt,Socks,Claws,Red,4,6.4,7.8,9.5,70.92198582,7.5,11.0,4.3,4.0
,5861,5771,47.86,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5861,No,Red,Amazed,Mohawk,Jeans,Socks,Bandages,Red,4,4.7,7.8,7.1,4.894762604,7.5,7.6,4.3,4.0
,5862,7452,43.54,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5862,No,Green,Amazed,None,None,Bandages,Black Gloves,Grey,2,6.4,7.8,2.8,4.27167877,7.4,6.9,4.2,3.8
,5863,4574,51.95,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5863,No,Green,Fearless,Mohawk,Red Shorts,Sneakers,Black Gloves,Green,4,6.4,3.1,7.1,6.430868167,13.1,6.9,5.0,4.0
,5864,9997,30.92,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5864,No,Grey,Fearless,None,Diaper,Boots,None,Grey,2,3.6,3.1,2.8,5.042864347,5.3,3.1,4.2,3.8
,5865,6518,45.91,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5865,No,Brown,Bored,Band-Aid,None,Bandages,None,Blue,2,3.8,6.6,10.9,4.27167877,7.4,3.1,6.0,3.8
,5866,7207,44.19,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5866,No,Green,Angry,Band-Aid,Jeans,None,None,Blue,2,6.4,5.1,10.9,4.894762604,4.0,3.1,6.0,3.8
,5867,2668,67.07,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5867,No,Red,Fearless,Mohawk,Jeans,Anklet,Claws,Grey,4,4.7,3.1,7.1,4.894762604,28.1,11.0,4.2,4.0
,5868,8413,40.91,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5868,No,Grey,Bored,None,Jeans,Boots,Claws,Red,3,3.6,6.6,2.8,4.894762604,5.3,11.0,4.3,2.4
,5869,9867,34.89,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5869,No,Grey,Angry,None,Jeans,Bandages,None,Grey,2,3.6,5.1,2.8,4.894762604,7.4,3.1,4.2,3.8
,5870,4676,51.51,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5870,No,Red,Laughing,Coconut,None,Bandages,Boxing Gloves,Grey,3,4.7,6.0,15.6,4.27167877,7.4,6.9,4.2,2.4
,5871,3172,60.81,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5871,No,Red,Bored,None,Diaper,Anklet,Black Gloves,Grey,3,4.7,6.6,2.8,5.042864347,28.1,6.9,4.2,2.4
,5872,1438,100.82,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5872,No,Green,Amazed,Band-Aid,Diaper,Anklet,None,Pink,3,6.4,7.8,10.9,5.042864347,28.1,3.1,37.2,2.4
,5873,7972,42.10,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5873,No,Brown,Angry,Band-Aid,Red Shorts,None,None,Green,2,3.8,5.1,10.9,6.430868167,4.0,3.1,5.0,3.8
,5874,7126,44.37,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5874,No,Brown,Angry,Mohawk,Jeans,Sneakers,None,Green,3,3.8,5.1,7.1,4.894762604,13.1,3.1,5.0,2.4
,5875,7032,44.65,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5875,No,Brown,Angry,Red Mask,Jeans,Socks,None,Yellow,3,3.8,5.1,9.7,4.894762604,7.5,3.1,8.2,2.4
,5876,7761,42.68,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5876,No,Grey,Fearless,Warpaint,Jeans,Socks,Boxing Gloves,Green,4,3.6,3.1,7.7,4.894762604,7.5,6.9,5.0,4.0
,5877,8482,40.69,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5877,No,Grey,Fearless,Mohawk,Red Shorts,Boots,Boxing Gloves,Red,4,3.6,3.1,7.1,6.430868167,5.3,6.9,4.3,4.0
,5878,4099,54.24,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5878,No,Brown,Laughing,None,Jeans,Sneakers,Big Hands,Green,3,3.8,6.0,2.8,4.894762604,13.1,16.3,5.0,2.4
,5879,3181,60.73,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5879,No,Grey,Laughing,Band-Aid,Robe,Bandages,Claws,Grey,4,3.6,6.0,10.9,13.6425648,7.4,11.0,4.2,4.0
,5880,2816,64.98,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5880,No,Brown,Angry,Mohawk,Diaper,Anklet,Boxing Gloves,Green,4,3.8,5.1,7.1,5.042864347,28.1,6.9,5.0,4.0
,5881,8795,39.76,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5881,No,Green,Fearless,None,None,Socks,Boxing Gloves,Green,2,6.4,3.1,2.8,4.27167877,7.5,6.9,5.0,3.8
,5882,8696,40.08,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5882,No,Red,Angry,None,Red Shorts,Socks,Boxing Gloves,Grey,3,4.7,5.1,2.8,6.430868167,7.5,6.9,4.2,2.4
,5883,954,120.42,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5883,No,Brown,Bored,Coconut,Champion Belt,None,Claws,Blue,3,3.8,6.6,15.6,70.92198582,4.0,11.0,6.0,2.4
,5884,1042,116.93,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5884,No,Brown,Fearless,Monkey Hat,None,Boots,Boxing Gloves,Green,3,3.8,3.1,86.2,4.27167877,5.3,6.9,5.0,2.4
,5885,6783,45.27,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5885,No,Red,Fearless,None,Red Shorts,Boots,Big Hands,Grey,3,4.7,3.1,2.8,6.430868167,5.3,16.3,4.2,2.4
,5886,6736,45.38,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5886,No,Grey,Bored,None,None,Sneakers,Boxing Gloves,Red,2,3.6,6.6,2.8,4.27167877,13.1,6.9,4.3,3.8
,5887,6662,45.56,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5887,No,Grey,Fearless,Band-Aid,Red Shorts,None,Boxing Gloves,Yellow,3,3.6,3.1,10.9,6.430868167,4.0,6.9,8.2,2.4
,5888,7861,42.41,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5888,No,Green,Bored,None,None,Bandages,Boxing Gloves,Grey,2,6.4,6.6,2.8,4.27167877,7.4,6.9,4.2,3.8
,5889,1550,94.85,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5889,No,Pink,Fearless,Mohawk,Diaper,Bandages,Big Hands,Yellow,4,43.7,3.1,7.1,5.042864347,7.4,16.3,8.2,4.0
,5890,8836,39.66,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5890,No,Grey,Angry,Warpaint,Jeans,Claws,None,Green,3,3.6,5.1,7.7,4.894762604,7.9,3.1,5.0,2.4
,5891,1911,81.41,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5891,No,Green,Scared,Blue Mask,Red Shorts,None,Claws,Red,3,6.4,37.5,9.5,6.430868167,4.0,11.0,4.3,2.4
,5892,7657,42.96,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5892,No,Brown,Bored,Red Mask,Jeans,Socks,None,Green,3,3.8,6.6,9.7,4.894762604,7.5,3.1,5.0,2.4
,5893,703,131.00,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5893,No,Grey,Knocked Out,Red Mask,Jeans,Boots,Bandages,Grey,4,3.6,91.7,9.7,4.894762604,5.3,7.6,4.2,4.0
,5894,2153,75.87,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5894,No,Grey,Fearless,None,Diaper,None,Big Hands,Pink,2,3.6,3.1,2.8,5.042864347,4.0,16.3,37.2,3.8
,5895,7067,44.54,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5895,No,Brown,Angry,None,Wrestling Trunks,Socks,Black Gloves,Grey,3,3.8,5.1,2.8,11.80637544,7.5,6.9,4.2,2.4
,5896,7665,42.93,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5896,No,Grey,Fearless,Mohawk,Red Shorts,Socks,Black Gloves,Red,4,3.6,3.1,7.1,6.430868167,7.5,6.9,4.3,4.0
,5897,759,128.17,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5897,No,Green,Fearless,Blue Mask,Jeans,Claws,Bandages,Purple,4,6.4,3.1,9.5,4.894762604,7.9,7.6,84.7,4.0
,5898,8961,39.31,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5898,No,Red,Angry,None,None,Socks,Boxing Gloves,Grey,2,4.7,5.1,2.8,4.27167877,7.5,6.9,4.2,3.8
,5899,8072,41.83,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5899,No,Grey,Angry,Mohawk,Jeans,Socks,None,Yellow,3,3.6,5.1,7.1,4.894762604,7.5,3.1,8.2,2.4
,5900,7262,44.06,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5900,No,Red,Laughing,Blue Mask,Jeans,None,Bandages,Green,3,4.7,6.0,9.5,4.894762604,4.0,7.6,5.0,2.4
,5901,5485,48.68,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5901,No,Green,Fearless,Red Mask,Wrestling Trunks,Claws,None,Red,3,6.4,3.1,9.7,11.80637544,7.9,3.1,4.3,2.4
,5902,8686,40.12,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5902,No,Red,Angry,None,None,Socks,Bandages,Red,2,4.7,5.1,2.8,4.27167877,7.5,7.6,4.3,3.8
,5903,2043,78.42,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5903,No,Brown,Scared,Warpaint,Robe,None,None,Green,2,3.8,37.5,7.7,13.6425648,4.0,3.1,5.0,3.8
,5904,5654,48.21,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5904,No,Green,Angry,None,Robe,Boots,Bandages,Green,3,6.4,5.1,2.8,13.6425648,5.3,7.6,5.0,2.4
,5905,3147,61.11,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5905,No,Blue,Fearless,None,None,Bandages,Claws,Yellow,2,20.5,3.1,2.8,4.27167877,7.4,11.0,8.2,3.8
,5906,7017,44.69,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5906,No,Brown,Angry,Mohawk,Jeans,Claws,Boxing Gloves,Green,4,3.8,5.1,7.1,4.894762604,7.9,6.9,5.0,4.0
,5907,6753,45.35,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5907,No,Brown,Angry,Band-Aid,Diaper,Boots,Boxing Gloves,Red,4,3.8,5.1,10.9,5.042864347,5.3,6.9,4.3,4.0
,5908,6905,44.97,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5908,No,Brown,Bored,Red Mask,None,Boots,Boxing Gloves,Blue,3,3.8,6.6,9.7,4.27167877,5.3,6.9,6.0,2.4
,5909,6998,44.76,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5909,No,Brown,Angry,None,None,Sneakers,Bandages,Red,2,3.8,5.1,2.8,4.27167877,13.1,7.6,4.3,3.8
,5910,5210,49.44,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5910,No,Green,Fearless,None,None,Socks,None,Blue,1,6.4,3.1,2.8,4.27167877,7.5,3.1,6.0,16.2
,5911,6254,46.54,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5911,No,Red,Amazed,None,Red Shorts,None,Claws,Blue,2,4.7,7.8,2.8,6.430868167,4.0,11.0,6.0,3.8
,5912,4747,51.21,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5912,No,Red,Fearless,None,Robe,Socks,Claws,Blue,3,4.7,3.1,2.8,13.6425648,7.5,11.0,6.0,2.4
,5913,907,122.31,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5913,No,Grey,Fearless,Monkey Hat,Diaper,Bandages,Black Gloves,Blue,4,3.6,3.1,86.2,5.042864347,7.4,6.9,6.0,4.0
,5914,1561,94.11,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5914,No,Green,Scared,Warpaint,Robe,Sneakers,Black Gloves,Green,4,6.4,37.5,7.7,13.6425648,13.1,6.9,5.0,4.0
,5915,6379,46.26,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5915,No,Green,Fearless,None,None,Boots,Big Hands,Red,2,6.4,3.1,2.8,4.27167877,5.3,16.3,4.3,3.8
,5916,3601,57.22,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5916,No,Green,Bored,Blue Mask,Robe,Bandages,None,Yellow,3,6.4,6.6,9.5,13.6425648,7.4,3.1,8.2,2.4
,5917,1901,81.58,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5917,No,Brown,Amazed,Blue Mask,Diaper,Bandages,Boxing Gloves,Pink,4,3.8,7.8,9.5,5.042864347,7.4,6.9,37.2,4.0
,5918,9589,36.92,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/5918,No,Grey,Fearless,Mohawk,None,Boots,Black Gloves,Red,3,3.6,3.1,7.1,4.27167877,5.3,6.9,4.3,2.4
